CTO:de:static:326;Ameisenkolonie-Optimierung-Visualisierung                                 ; ;       ;D  ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;[D] Visualisierungen\ Ameisenkolonie-Optimierung                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:327;Android-Mustersperre-Visualisierung                                       ; ;       ;D  ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;[D] Visualisierungen\ Android-Mustersperre (AUP)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:328;Authentifizierungsverfahren im Netz-Visualisierung                        ;X;       ;   ; ;Einzelverfahren\ Protokolle\ Authentifizierungsverfahren im Netz...                                                                                                                                                                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:329;BB84-Schlüsselaustausch                                                   ; ;K\T    ;   ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;[K] Protokolle\ BB84-Fehlerdetektor<br/>[K] Protokolle\ BB84-Mittelsmann<br/>[K] Protokolle\ BB84-Photonenbasis-Generator<br/>[K] Protokolle\ BB84-Photonencodierer<br/>[K] Protokolle\ BB84-Photonendecodierer<br/>[K] Protokolle\ BB84-Schlüsselgenerator<br/>[T] Protokolle\ BB84-Schlüsselaustausch                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:330;BB84-Schlüsselaustausch mit Lauschangriff                                 ; ;T      ;   ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;[T] Protokolle\ BB84-Schlüsselaustausch mit Lauschangriff                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:331;Caesar-Visualisierung                                                     ;X;       ;   ; ;Einzelverfahren\ Visualisierung von Algorithmen\ Caesar...                                                                                                                                                                                                                                                                                                                                                                                                                       ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:332;Chinesischer Restsatz-Visualisierung                                      ;X;       ;D  ; ;Einzelverfahren\ Anwendungen des Chinesischen Restsatzes\                                                                                                                                                                                                                                                                                                                                                                                                                        ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;[D] Visualisierungen\ Chinesischer Restsatz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:333;Coin Flipping-Protokoll                                                   ; ;T      ;   ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;[T] Protokolle\ Coin Flipping-Protokoll                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:334;DES-Visualisierung                                                        ;X;K\T    ;   ; ;Einzelverfahren\ Visualisierung von Algorithmen\ DES...                                                                                                                                                                                                                                                                                                                                                                                                                          ;[K] Moderne Verfahren\ Symmetrisch\ DES-Visualisierung<br/>[T] Kryptographie\ Modern\ Symmetrisch\ DES-Visualisierung                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:335;Dezimalisierung                                                           ; ;K\T    ;   ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;[K] Werkzeuge\ Sonstige\ Dezimalisierung<br/>[T] Mathematisch\ Dezimalisierung<br/>[T] Werkzeuge\ Zufällige Dezimalzahl                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:336;Differential Power Analysis-Visualisierung                                ; ;       ;D  ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;[D] Visualisierungen\ Differential Power Analysis / Double and Add                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:337;Diffie-Hellman-Schlüsselaustausch (Perfect Forward Secrecy)-Visualisierung;X;       ;D  ; ;Einzelverfahren\ Protokolle\ Diffie-Hellman-Demo...                                                                                                                                                                                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;[D] Visualisierungen\ Diffie-Hellman Schlüsselaustausch (EC)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:338;Digitale Signatur-Visualisierung                                          ;X;       ;D  ; ;Digitale Signaturen/PKI\ Signaturdemo (Signaturerzeugung)...<br/>Einzelverfahren\ RSA-Kryptosystem\ Signaturdemo (Signaturerzeugung)...                                                                                                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;[D] Visualisierungen\ Signatur-Demo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:339;Dining Cryptographers-Protokoll                                           ; ;T      ;   ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;[T] Protokolle\ Dining Cryptographers-Protokoll                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:340;ElGamal-Visualisierung                                                    ; ;       ;D  ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;[D] Visualisierungen\ ElGamal-Kryptosystem                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:341;Elliptische Kurvenberechnung-Visualisierung                               ;X;       ;D  ; ;Einzelverfahren\ Zahlentheorie interaktiv\ Punktaddition auf Elliptischen Kurven...                                                                                                                                                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;[D] Visualisierungen\ Elliptische Kurven Berechnungen                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;                                                   ;10) Lernhilfen und Visualisierungen
CTO:de:static:342;Enigma-Visualisierung                                                     ;X;C      ;   ; ;Einzelverfahren\ Visualisierung von Algorithmen\ Enigma...                                                                                                                                                                                                                                                                                                                                                                                                                       ;[K] Klassische Verfahren\ Enigma                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;                                                   ;10) Lernhilfen und Visualisierungen
